,Cycle,Cand_Name,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts
2395,2016,"DRAY, JON PRESCOTT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,2016,"TRUMP, THE MUSLIM DICTATOR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,2016,"DAVID, ABRAHAM JOSEPH MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,2016,"UTTER, ELI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,2016,"LIEGH, ZACHARIUS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,2016,"MOGYOROSSY, JULIUS E.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,2016,"JACKSON, DENNY CARROLL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,2016,"MCALLISTER, RENEE BETH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,2016,"MANDELA, BARACK OBAMA MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,2016,"KALE, STEPHEN DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,2016,"MARTIN, HARVEY MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,2016,"CHOLLETT, RICKY LEE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,2016,"POTTER, ARTHUR (ART) JOHN IV",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,2016,"WILLIAMS, RYAN CHARLES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,2016,"ESPINOSA, GEBY E",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,2016,"COOK, TIMOTHY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,2016,"DEMARCO, ANGELO THOMAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,2016,"COPEN, KAREN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,2016,"SISLER, JESSE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2016,"ROSE, RUBY SUMMER MADAME III",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2016,"BROWN, TONY MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2016,"DUNBAR, MARK OWEN MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2016,"AVERSA, RICHARD MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2557,2016,"RODRIGUEZ, JAMES WARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,2016,"JACKSON, KRIS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2570,2016,"BROWN, KENNEDY KING MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2584,2016,"BURKHARDT, HELEN DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,2016,"PLEASE, BITCH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,2016,"BICH, PHUC DAT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,2016,"BONGARDT, BRUCE DAVID",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,2016,"ESTRADA, LUIS CARLOS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,2016,"SELEY, MICHAEL TRINH MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,2016,"MCCOY, MAX CAT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,2016,"EALY, LARRY ELLIS",0.0,0.0,0.0,0.0,0.0,0.0,1430.0,0.0,0.0,1430.0,1430.0,0.0,45.0
2652,2016,"COFER, DANE TAYLOR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2653,2016,"COFER, DANE T. S.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,2016,"HOWARD, MILDRED (MILLIE)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,2016,"TERAN, VIRGINIA MORALES MS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,2016,"HENNING, GARY WAYNE MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,2016,"HALLOWAY, MARK ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2672,2016,"PCOLA, SKYLAR TRISHA ALLISON HOLLY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,2016,"KENNELLY, KRISTEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,2016,"COMLEY, STEPHEN BRADLEY SR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,2016,"GOMEZ, NELSON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,2016,"FARNELL, CHRISTOPHER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,2016,"ABLEIDINGER, PHILL ALEXANDER",,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,2016,"YORK, AMOS DALTON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,2016,"ALI, AKBAR MR JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,2016,"FORSTER, PATRICK MICHAEL MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2748,2016,"GERACI, PIETRO SALVATORE MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,2016,"MOWERY, CONNER JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,2016,"ANDREWS, CHARLES PERRY III",0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2000.0,1000.0,0.0,1.0,0.0
2843,2016,"LYNCH, JAMES P SR",0.0,0.0,0.0,0.0,0.0,0.0,24191.0,20500.0,0.0,43476.0,43476.0,0.0,43376.0
2921,2016,"HAZZARD, SHANNONN MONROE",0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,635.0,635.0,0.0,635.0
2952,2016,"CHRISTIE, CHRISTOPHER J",158229.47,0.0,0.0,0.0,0.0,0.0,95119690.87,0.0,254986.42,8742732.18,74399903.64,0.0,8770288.76
2988,2016,"LOWE, DONALD EUGENE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2991,2016,"MOOSE LOOKALIKE FOOL THAT WILL, DOG EA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,2016,"WINSLOW, BRAD MR.",0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,13028.29,26056.58,0.0,30.0
3069,2016,"ARENA, ROBERT JOSEPH MR. JR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,2016,"AUBIN, MARK-CHRISTIAN ANTHONY MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,2016,"VIDAL, FREDERIC I PHD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,2016,"RODEO, KENNY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,2016,"EVANS, NICHOLAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,2016,"SINGLETON, KEITH",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,2016,"MESSINA, PETER",2709.93,0.0,0.0,0.0,0.0,0.0,7542.59,7619.86,0.0,8363.17,9990.83,0.0,6235.46
3185,2016,"WILLIAMS, ELAINE WHIGHAM",0.0,0.0,0.0,0.0,0.0,0.0,15002.0,0.58,0.0,378.0,856.0,0.0,5000.0
3245,2016,"WILSON, WILLIE",1043472.46,0.0,0.0,0.0,0.0,0.0,263162.0,2110200.0,0.0,1133771.65,5491865.340000001,23255.08,1100421.65
3250,2016,"JUDD, KEITH RUSSELL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,2016,"HALE, DAKOTA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3367,2016,"NELSON, EDWARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3373,2016,"COOMBS, MICHAEL ERIC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3375,2016,"STEPHENSON, MICHAEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,2016,"KELSO, LLOYD THOMAS",25874.0,0.0,0.0,0.0,0.0,0.0,50604.450000000004,100249.70000000001,0.0,14364.16,7945.44,5000.0,62776.0
3436,2016,"ZARIKTA, DAVID MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3455,2016,"KNOLL, JOHN JR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,2016,"LICE, SOME",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,2016,"TOLBERT, ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,2016,"WILLIAMS, SUNEETA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3533,2016,"SHREFFLER, DOUG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30227.46,66087.6,0.0,0.0
3537,2016,"YE, MICHAEL MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3569,2016,"ALLEN-REESE, POGO MOCHELLO",0.0,0.0,0.0,0.0,0.0,0.0,55927.7,0.0,0.0,19673.0,19673.0,0.0,19673.7
3587,2016,"PETERSON, RON PETE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3596,2016,"DELEONARDO, CYNTHIA RICHETTA MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3606,2016,"MOORE, JASON THOMAS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630,2016,"KETENBRINK, BILLY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,2016,"LYNCH, FRANK",0.0,0.0,0.0,0.0,0.0,0.0,620.0,20000.0,0.0,20580.0,1632.0,18948.0,20310.0
3724,2016,"SCHIESS, JOHN T",0.0,0.0,0.0,0.0,0.0,11250.0,0.0,11250.0,0.0,3250.0,12333.0,0.0,0.0
3733,2016,"MACK, RASHON D.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3786,2016,"O'MALLEY, MARTIN JOSEPH",1299.0,0.0,0.0,0.0,0.0,0.0,73979595.03,1000000.0,156254.88,6285831.71,74393169.55,1000000.0,6377550.42
3851,2016,"BICKELMEYER, MICHAEL",,0.0,0.0,0.0,0.0,,6826.0,0.0,0.0,3427.0,3424.0,0.0,3413.0
3853,2016,"PATAKI, GEORGE E",20000.0,0.0,0.0,5000.0,0.0,143337.35,2691649.86,40000.0,5400.0,536221.26,1531438.74,0.0,539999.55
3856,2016,"PERRY, JAMES R (RICK)",0.0,0.0,0.0,0.0,0.0,0.0,12602294.330000002,0.0,139011.28,1767403.9,12299920.26,0.0,1427133.28
3881,2016,"CARTER, WILLIE FELIX",1250.0,0.0,0.0,0.0,0.0,,29423.0,0.0,0.0,25395.0,4082.0,0.0,14694.0
3893,2016,"KRONBERG, JOSHUA REESE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,2016,"SANDERS, BERNARD",449409.01,1500000.0,0.0,0.0,0.0,0.0,3018251756.82,0.0,10466199.26,232310639.43,2408091230.41,0.0,237717586.87
3957,2016,"WELLS, ROBERT CARR JR",0.0,0.0,16344.0,0.0,0.0,0.0,32688.0,31500.0,0.0,95987.0,47987.0,0.0,16344.0
3977,2016,"HALL, DAVID EAMES",,0.0,0.0,0.0,0.0,,400.0,0.0,0.0,392.5,9.18,0.0,10.0
4051,2016,"MORRISSEY, JOHN FRENCH MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4114,2016,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE",182.5,160760000.0,0.0,0.0,0.0,0.0,4152349133.66,0.0,12004961.52,585448406.2099999,3641163300.6800003,0.0,585740760.92
4181,2016,"BUSH, JEB",0.0,0.0,0.0,0.0,0.0,0.0,372395935.36,500000.0,1247398.6,35436417.43,277452969.83,0.0,35588399.48
4201,2016,"IWACHIW, WALTER N",2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2369.0,189.0,0.0,0.0
4282,2016,"SANTORUM, RICHARD J.",971518.23,0.0,0.0,0.0,0.0,0.0,15061288.690000001,688000.0,28322.14,1880645.45,18443306.18,21623.28,2200194.94
4284,2016,"PAUL, RAND",271751.01,1796062.08,0.0,0.0,267999.8,0.0,164726455.64000002,0.0,565921.1799999999,12454387.49,161238504.64999998,0.0,12808221.32
4285,2016,"KASICH, JOHN R",0.0,0.0,0.0,0.0,0.0,0.0,182704745.98,0.0,1178790.26,19534124.57,132464310.28999999,0.0,19844071.5
4287,2016,"RUBIO, MARCO",1197657.12,662431.58,0.0,0.0,0.0,0.0,595266704.8199999,0.0,9710802.3,51562701.76,494629071.07,0.0,49724494.28
4288,2016,"UHRIC, RAYMOND JOHN",6.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,0.0,895.0,895.0,0.0,0.0
4289,2016,"FIORINA, CARLY",0.0,0.0,0.0,0.0,0.0,0.0,200504967.06,0.0,268870.38,11742309.97,147535562.43,0.0,12341077.69
4624,2016,"TRUMP, DONALD J. / MICHAEL R. PENCE ",0.0,134598597.7,0.0,0.0,181073.32,0.0,1057945775.7,95017010.78,2798904.66,343236732.8,1606265266.56,0.0,350668435.7
25,2020,"ST LOUIS, STEPHANIE SIMON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2020,"ROCKER, PAMELA DANELLE MRS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2020,"DWORAK, FRANK WALTER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2020,"LITTLE, PATRICK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020,"EGAN, WILLIAM CARL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2020,"WILLIAMS, SAUL III",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2020,"FARRIS, JADEN THOMAS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2020,"HARRISON, ALVIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2020,"ALLRED, ANTHONY JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2020,"MARC, JONATHAN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2020,"NANTKES, ANDRE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2020,"HAAS, WILLIAM C (BILL)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2020,"VILLAGRANA, JOSE ARNOLD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2020,"MANOLATOD, GERASIMOS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,"BEGGARLY, MATTHEW THOMAS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2020,"DOLIN, CHRISTOPHER RANDALL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020,"COLLINS, JOE EDWARD III",0.0,0.0,0.0,0.0,0.0,0.0,255000.0,300000.0,70000.0,236700.0,96888.82,306511.18,235000.0
64,2020,"WEISS, RAYNETTE KENNEDY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2020,"ATHANS, JAMES NO MIDDLE NAME JR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2020,"SMALLEY, NADIA B",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2020,"ATANUS, SUSANNE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2020,"MATERN, MATTHEW",971618.83,0.0,0.0,0.0,0.0,0.0,471846.26,1943237.66,0.0,1027067.96,5837627.04,0.0,1027067.96
95,2020,"HERZ, DAVID RAPHAEL MR.",300.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,300.0,1965.0,0.0,150.0
105,2020,"GABRIEL, NAJAH KARIMA MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2020,"GREENE, ROSALIND FRANCINA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0
119,2020,"KANGAS, PAUL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2020,"MACIAS, LUIS MR. JR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2020,"CORMIER, KEVIN COMMANDER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2020,"CLAYTON, CHRISTOPHER MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2020,"GREEN, WEDNESDAY ALEXANDRA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2020,"BROWN, ERIK",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2020,"JONES, ARNOLD MATTHEW",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2020,"ELLINGER, MICHAEL A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2020,"ALIQUO, FRANZ MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2020,"SEGAL, DANIEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2020,"FONT, JOSE DR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2020,"ARDINI, ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2020,"RELLA, CHRISTOPHER PAUL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2020,"MITCHELL, DARIUS LA''RON",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2020,"GILBERT, JOHN J",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2020,"JONES, ARNOLD MATTHEW",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2020,"WELCH, PAUL LENHART",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2020,"BAKER, DANIEL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2020,"ZIK, MAAYAN Z",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2020,"KALEMKARIAN, TIMOTHY CHARLES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2020,"EVANS, NICHOLAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2020,"SNYDER, SPENCER ERIC MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2020,"PRESTE, PAUL GEORGE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2020,"BEEBE, JORRAN LEE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2020,"TURNER, GARY C",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2020,"O'KEEFE, JOHN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2020,"SHAJU, LISHA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2020,"GANZER, CALEB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2020,"BUNYAN, NOAH MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2020,"ACKER, BRANDON W",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2020,"MAPP, HARRY TYRONE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2020,"KNEIP, KODY ALLEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2020,"REED, JOSHUA JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2020,"LECHKO, BLAINE RUSSELL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2020,"PALMER, MICHAEL WAYNE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2020,"ARZU, CHRISTIAN ALEXANDER",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2020,"THEZION (CORREA), MOSHEH (LUIS) EDWARD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2020,"STABINS, JEFF MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2020,"FOXX, DAKODA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2020,"BARRINGER, ANDREW LOCKLIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2020,"HENKE, PHILIP",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2020,"HAWTHORNE, DE'SEAN RAYNARD REV.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2020,"SMALLEY, NADIA BAHIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2020,"PIG, REFINO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2020,"CHIODO, DAMIEN GARRETT MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2020,"RICE, NITA MILDRED",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2020,"SANDERA, ROBERT WILLIAM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2020,"NATZLE, BRENT JAY MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2020,"VOTRUBA, GREGORY FRANCIS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
